image,label,label_number
images/4479.jpg,evodia_daniellii,116
images/4480.jpg,asimina_triloba,104
images/4481.jpg,broussonettia_papyrifera,71
images/4482.jpg,cercidiphyllum_japonicum,40
images/4483.jpg,magnolia_macrophylla,36
images/4484.jpg,quercus_cerris,39
images/4485.jpg,betula_populifolia,150
images/4486.jpg,acer_ginnala,16
images/4487.jpg,quercus_alba,138
images/4488.jpg,quercus_michauxii,46
images/4489.jpg,morus_rubra,24
images/4490.jpg,acer_platanoides,171
images/4491.jpg,metasequoia_glyptostroboides,134
images/4492.jpg,ostrya_virginiana,156
images/4493.jpg,pyrus_calleryana,42
images/4494.jpg,magnolia_stellata,135
images/4495.jpg,chamaecyparis_thyoides,14
images/4496.jpg,quercus_nigra,55
images/4497.jpg,albizia_julibrissin,144
images/4498.jpg,picea_pungens,90
images/4499.jpg,aesculus_hippocastamon,119
images/4500.jpg,pinus_bungeana,88
images/4501.jpg,asimina_triloba,104
images/4502.jpg,quercus_velutina,133
images/4503.jpg,acer_negundo,100
images/4504.jpg,platanus_occidentalis,8
images/4505.jpg,ulmus_glabra,122
images/4506.jpg,populus_grandidentata,47
images/4507.jpg,acer_palmatum,137
images/4508.jpg,picea_orientalis,96
images/4509.jpg,taxodium_distichum,132
images/4510.jpg,magnolia_tripetala,73
images/4511.jpg,quercus_cerris,39
images/4512.jpg,quercus_stellata,139
images/4513.jpg,malus_floribunda,92
images/4514.jpg,quercus_michauxii,46
images/4515.jpg,ostrya_virginiana,156
images/4516.jpg,salix_nigra,106
images/4517.jpg,chamaecyparis_pisifera,166
images/4518.jpg,catalpa_bignonioides,129
images/4519.jpg,quercus_phellos,115
images/4520.jpg,acer_palmatum,137
images/4521.jpg,quercus_montana,94
images/4522.jpg,cedrus_deodara,32
images/4523.jpg,ginkgo_biloba,125
images/4524.jpg,ficus_carica,159
images/4525.jpg,styrax_japonica,131
images/4526.jpg,fagus_grandifolia,62
images/4527.jpg,platanus_occidentalis,8
images/4528.jpg,aesculus_hippocastamon,119
images/4529.jpg,pinus_virginiana,140
images/4530.jpg,zelkova_serrata,15
images/4531.jpg,gymnocladus_dioicus,157
images/4532.jpg,sassafras_albidum,13
images/4533.jpg,cornus_kousa,20
images/4534.jpg,pinus_rigida,61
images/4535.jpg,fagus_grandifolia,62
images/4536.jpg,prunus_virginiana,21
images/4537.jpg,cedrus_atlantica,123
images/4538.jpg,quercus_velutina,133
images/4539.jpg,robinia_pseudo-acacia,57
images/4540.jpg,cladrastis_lutea,28
images/4541.jpg,quercus_virginiana,35
images/4542.jpg,crataegus_pruinosa,128
images/4543.jpg,tilia_tomentosa,78
images/4544.jpg,ginkgo_biloba,125
images/4545.jpg,eucommia_ulmoides,114
images/4546.jpg,liquidambar_styraciflua,111
images/4547.jpg,crataegus_pruinosa,128
images/4548.jpg,broussonettia_papyrifera,71
images/4549.jpg,salix_matsudana,37
images/4550.jpg,fagus_grandifolia,62
images/4551.jpg,acer_palmatum,137
images/4552.jpg,ficus_carica,159
images/4553.jpg,magnolia_stellata,135
images/4554.jpg,chionanthus_retusus,152
images/4555.jpg,quercus_montana,94
images/4556.jpg,cladrastis_lutea,28
images/4557.jpg,platanus_acerifolia,43
images/4558.jpg,broussonettia_papyrifera,71
images/4559.jpg,cedrus_atlantica,123
images/4560.jpg,prunus_sargentii,151
images/4561.jpg,cornus_kousa,20
images/4562.jpg,metasequoia_glyptostroboides,134
images/4563.jpg,magnolia_virginiana,163
images/4564.jpg,tilia_americana,148
images/4565.jpg,pinus_strobus,160
images/4566.jpg,salix_matsudana,37
images/4567.jpg,zelkova_serrata,15
images/4568.jpg,cornus_kousa,20
images/4569.jpg,morus_alba,168
images/4570.jpg,prunus_sargentii,151
images/4571.jpg,salix_matsudana,37
images/4572.jpg,quercus_acutissima,149
images/4573.jpg,prunus_serrulata,72
images/4574.jpg,quercus_coccinea,52
images/4575.jpg,amelanchier_canadensis,38
images/4576.jpg,abies_concolor,50
images/4577.jpg,robinia_pseudo-acacia,57
images/4578.jpg,cedrus_atlantica,123
images/4579.jpg,betula_jacqemontii,25
images/4580.jpg,halesia_tetraptera,84
images/4581.jpg,quercus_bicolor,23
images/4582.jpg,pinus_sylvestris,10
images/4583.jpg,betula_populifolia,150
images/4584.jpg,picea_pungens,90
images/4585.jpg,amelanchier_laevis,81
images/4586.jpg,pinus_flexilis,49
images/4587.jpg,quercus_marilandica,19
images/4588.jpg,quercus_michauxii,46
images/4589.jpg,crataegus_pruinosa,128
images/4590.jpg,tilia_cordata,161
images/4591.jpg,fagus_grandifolia,62
images/4592.jpg,quercus_phellos,115
images/4593.jpg,quercus_robur,3
images/4594.jpg,ulmus_procera,126
images/4595.jpg,gleditsia_triacanthos,120
images/4596.jpg,chamaecyparis_thyoides,14
images/4597.jpg,quercus_montana,94
images/4598.jpg,broussonettia_papyrifera,71
images/4599.jpg,betula_alleghaniensis,169
images/4600.jpg,cornus_florida,174
images/4601.jpg,chamaecyparis_pisifera,166
images/4602.jpg,zelkova_serrata,15
images/4603.jpg,carya_tomentosa,41
images/4604.jpg,eucommia_ulmoides,114
images/4605.jpg,aesculus_hippocastamon,119
images/4606.jpg,salix_caroliniana,127
images/4607.jpg,picea_pungens,90
images/4608.jpg,cornus_mas,130
images/4609.jpg,halesia_tetraptera,84
images/4610.jpg,castanea_dentata,107
images/4611.jpg,broussonettia_papyrifera,71
images/4612.jpg,quercus_robur,3
images/4613.jpg,amelanchier_arborea,80
images/4614.jpg,magnolia_virginiana,163
images/4615.jpg,prunus_sargentii,151
images/4616.jpg,diospyros_virginiana,147
images/4617.jpg,pinus_strobus,160
images/4618.jpg,ginkgo_biloba,125
images/4619.jpg,celtis_tenuifolia,48
images/4620.jpg,pinus_parviflora,54
images/4621.jpg,picea_orientalis,96
images/4622.jpg,morus_rubra,24
images/4623.jpg,ulmus_pumila,11
images/4624.jpg,aesculus_glabra,51
images/4625.jpg,ulmus_pumila,11
images/4626.jpg,magnolia_denudata,69
images/4627.jpg,acer_rubrum,117
images/4628.jpg,acer_pseudoplatanus,44
images/4629.jpg,liriodendron_tulipifera,165
images/4630.jpg,chionanthus_virginicus,29
images/4631.jpg,juglans_nigra,65
images/4632.jpg,paulownia_tomentosa,101
images/4633.jpg,robinia_pseudo-acacia,57
images/4634.jpg,crataegus_pruinosa,128
images/4635.jpg,prunus_virginiana,21
images/4636.jpg,betula_alleghaniensis,169
images/4637.jpg,chionanthus_retusus,152
images/4638.jpg,pinus_rigida,61
images/4639.jpg,prunus_subhirtella,68
images/4640.jpg,crataegus_laevigata,109
images/4641.jpg,pinus_nigra,82
images/4642.jpg,quercus_marilandica,19
images/4643.jpg,acer_negundo,100
images/4644.jpg,acer_platanoides,171
images/4645.jpg,asimina_triloba,104
images/4646.jpg,betula_lenta,87
images/4647.jpg,magnolia_stellata,135
images/4648.jpg,aesculus_flava,95
images/4649.jpg,ilex_opaca,162
images/4650.jpg,zelkova_serrata,15
images/4651.jpg,pinus_wallichiana,173
images/4652.jpg,gleditsia_triacanthos,120
images/4653.jpg,magnolia_macrophylla,36
images/4654.jpg,cercidiphyllum_japonicum,40
images/4655.jpg,liriodendron_tulipifera,165
images/4656.jpg,chamaecyparis_thyoides,14
images/4657.jpg,salix_caroliniana,127
images/4658.jpg,ilex_opaca,162
images/4659.jpg,pinus_cembra,76
images/4660.jpg,malus_floribunda,92
images/4661.jpg,quercus_marilandica,19
images/4662.jpg,chamaecyparis_thyoides,14
images/4663.jpg,oxydendrum_arboreum,0
images/4664.jpg,betula_jacqemontii,25
images/4665.jpg,salix_caroliniana,127
images/4666.jpg,prunus_serrulata,72
images/4667.jpg,populus_deltoides,105
images/4668.jpg,chamaecyparis_thyoides,14
images/4669.jpg,pinus_koraiensis,113
images/4670.jpg,robinia_pseudo-acacia,57
images/4671.jpg,magnolia_stellata,135
images/4672.jpg,pinus_sylvestris,10
images/4673.jpg,aesculus_flava,95
images/4674.jpg,malus_coronaria,145
images/4675.jpg,zelkova_serrata,15
images/4676.jpg,aesculus_pavi,141
images/4677.jpg,quercus_acutissima,149
images/4678.jpg,tsuga_canadensis,75
images/4679.jpg,amelanchier_arborea,80
images/4680.jpg,ptelea_trifoliata,22
images/4681.jpg,liquidambar_styraciflua,111
images/4682.jpg,pinus_cembra,76
images/4683.jpg,pinus_resinosa,12
images/4684.jpg,aesculus_glabra,51
images/4685.jpg,cornus_mas,130
images/4686.jpg,malus_baccata,53
images/4687.jpg,betula_lenta,87
images/4688.jpg,ulmus_rubra,18
images/4689.jpg,picea_abies,110
images/4690.jpg,salix_nigra,106
images/4691.jpg,amelanchier_arborea,80
images/4692.jpg,quercus_muehlenbergii,97
images/4693.jpg,quercus_nigra,55
images/4694.jpg,carya_glabra,175
images/4695.jpg,ginkgo_biloba,125
images/4696.jpg,pinus_parviflora,54
images/4697.jpg,pinus_taeda,89
images/4698.jpg,malus_hupehensis,79
images/4699.jpg,ginkgo_biloba,125
images/4700.jpg,prunus_subhirtella,68
images/4701.jpg,cladrastis_lutea,28
images/4702.jpg,crataegus_phaenopyrum,58
images/4703.jpg,populus_grandidentata,47
images/4704.jpg,metasequoia_glyptostroboides,134
images/4705.jpg,chamaecyparis_pisifera,166
images/4706.jpg,cladrastis_lutea,28
images/4707.jpg,juglans_cinerea,63
images/4708.jpg,pinus_echinata,121
images/4709.jpg,cladrastis_lutea,28
images/4710.jpg,ulmus_procera,126
images/4711.jpg,amelanchier_canadensis,38
images/4712.jpg,prunus_virginiana,21
images/4713.jpg,salix_babylonica,59
images/4714.jpg,carya_glabra,175
images/4715.jpg,quercus_palustris,27
images/4716.jpg,acer_pensylvanicum,108
images/4717.jpg,acer_pensylvanicum,108
images/4718.jpg,gleditsia_triacanthos,120
images/4719.jpg,quercus_bicolor,23
images/4720.jpg,malus_coronaria,145
images/4721.jpg,acer_pseudoplatanus,44
images/4722.jpg,ulmus_americana,1
images/4723.jpg,quercus_bicolor,23
images/4724.jpg,cercis_canadensis,83
images/4725.jpg,malus_floribunda,92
images/4726.jpg,crataegus_viridis,33
images/4727.jpg,catalpa_speciosa,5
images/4728.jpg,tilia_cordata,161
images/4729.jpg,ulmus_glabra,122
images/4730.jpg,carpinus_betulus,93
images/4731.jpg,juglans_cinerea,63
images/4732.jpg,robinia_pseudo-acacia,57
images/4733.jpg,styrax_japonica,131
images/4734.jpg,ilex_opaca,162
images/4735.jpg,aesculus_flava,95
images/4736.jpg,amelanchier_laevis,81
images/4737.jpg,oxydendrum_arboreum,0
images/4738.jpg,ilex_opaca,162
images/4739.jpg,prunus_yedoensis,9
images/4740.jpg,prunus_subhirtella,68
images/4741.jpg,pinus_nigra,82
images/4742.jpg,sassafras_albidum,13
images/4743.jpg,ilex_opaca,162
images/4744.jpg,chionanthus_virginicus,29
images/4745.jpg,salix_matsudana,37
images/4746.jpg,maclura_pomifera,112
images/4747.jpg,cornus_kousa,20
images/4748.jpg,quercus_montana,94
images/4749.jpg,magnolia_grandiflora,146
images/4750.jpg,magnolia_acuminata,67
images/4751.jpg,juglans_cinerea,63
images/4752.jpg,aesculus_pavi,141
images/4753.jpg,acer_ginnala,16
images/4754.jpg,paulownia_tomentosa,101
images/4755.jpg,quercus_montana,94
images/4756.jpg,tilia_americana,148
images/4757.jpg,carya_glabra,175
images/4758.jpg,liquidambar_styraciflua,111
images/4759.jpg,robinia_pseudo-acacia,57
images/4760.jpg,abies_concolor,50
images/4761.jpg,malus_floribunda,92
images/4762.jpg,tsuga_canadensis,75
images/4763.jpg,chamaecyparis_thyoides,14
images/4764.jpg,nyssa_sylvatica,154
images/4765.jpg,malus_baccata,53
images/4766.jpg,prunus_virginiana,21
images/4767.jpg,platanus_occidentalis,8
images/4768.jpg,prunus_yedoensis,9
images/4769.jpg,juglans_cinerea,63
images/4770.jpg,maclura_pomifera,112
images/4771.jpg,morus_alba,168
images/4772.jpg,carya_tomentosa,41
images/4773.jpg,pinus_pungens,85
images/4774.jpg,malus_hupehensis,79
images/4775.jpg,cornus_mas,130
images/4776.jpg,juglans_cinerea,63
images/4777.jpg,castanea_dentata,107
images/4778.jpg,cornus_kousa,20
images/4779.jpg,asimina_triloba,104
images/4780.jpg,styrax_japonica,131
images/4781.jpg,acer_griseum,31
images/4782.jpg,pinus_echinata,121
images/4783.jpg,pinus_parviflora,54
images/4784.jpg,quercus_marilandica,19
images/4785.jpg,acer_saccharum,118
images/4786.jpg,prunus_virginiana,21
images/4787.jpg,ulmus_pumila,11
images/4788.jpg,prunus_pensylvanica,158
images/4789.jpg,crataegus_laevigata,109
images/4790.jpg,quercus_macrocarpa,153
images/4791.jpg,quercus_phellos,115
images/4792.jpg,quercus_palustris,27
images/4793.jpg,juglans_nigra,65
images/4794.jpg,paulownia_tomentosa,101
images/4795.jpg,prunus_serrulata,72
images/4796.jpg,ulmus_parvifolia,136
images/4797.jpg,maclura_pomifera,112
images/4798.jpg,eucommia_ulmoides,114
images/4799.jpg,salix_babylonica,59
images/4800.jpg,albizia_julibrissin,144
images/4801.jpg,carya_cordiformis,170
images/4802.jpg,tilia_americana,148
images/4803.jpg,pinus_parviflora,54
images/4804.jpg,catalpa_speciosa,5
images/4805.jpg,quercus_virginiana,35
images/4806.jpg,ptelea_trifoliata,22
images/4807.jpg,halesia_tetraptera,84
images/4808.jpg,tilia_tomentosa,78
images/4809.jpg,cornus_kousa,20
images/4810.jpg,quercus_muehlenbergii,97
images/4811.jpg,styrax_japonica,131
images/4812.jpg,ulmus_procera,126
images/4813.jpg,pinus_cembra,76
images/4814.jpg,ilex_opaca,162
images/4815.jpg,chamaecyparis_pisifera,166
images/4816.jpg,abies_nordmanniana,26
images/4817.jpg,paulownia_tomentosa,101
images/4818.jpg,ptelea_trifoliata,22
images/4819.jpg,pinus_strobus,160
images/4820.jpg,picea_pungens,90
images/4821.jpg,betula_lenta,87
images/4822.jpg,quercus_robur,3
images/4823.jpg,pinus_bungeana,88
images/4824.jpg,morus_rubra,24
images/4825.jpg,catalpa_bignonioides,129
images/4826.jpg,carya_ovata,30
images/4827.jpg,betula_jacqemontii,25
images/4828.jpg,magnolia_acuminata,67
images/4829.jpg,prunus_sargentii,151
images/4830.jpg,quercus_robur,3
images/4831.jpg,abies_nordmanniana,26
images/4832.jpg,cedrus_deodara,32
images/4833.jpg,pinus_rigida,61
images/4834.jpg,diospyros_virginiana,147
images/4835.jpg,ulmus_rubra,18
images/4836.jpg,malus_coronaria,145
images/4837.jpg,quercus_shumardii,70
images/4838.jpg,pinus_cembra,76
images/4839.jpg,acer_pensylvanicum,108
images/4840.jpg,pinus_nigra,82
images/4841.jpg,liriodendron_tulipifera,165
images/4842.jpg,acer_pensylvanicum,108
images/4843.jpg,gleditsia_triacanthos,120
images/4844.jpg,acer_campestre,56
images/4845.jpg,carya_cordiformis,170
images/4846.jpg,platanus_acerifolia,43
images/4847.jpg,betula_lenta,87
images/4848.jpg,acer_ginnala,16
images/4849.jpg,quercus_muehlenbergii,97
images/4850.jpg,morus_alba,168
images/4851.jpg,pinus_wallichiana,173
images/4852.jpg,quercus_stellata,139
images/4853.jpg,pyrus_calleryana,42
images/4854.jpg,acer_pseudoplatanus,44
images/4855.jpg,diospyros_virginiana,147
images/4856.jpg,carya_glabra,175
images/4857.jpg,chamaecyparis_thyoides,14
images/4858.jpg,salix_nigra,106
images/4859.jpg,cladrastis_lutea,28
images/4860.jpg,magnolia_denudata,69
images/4861.jpg,metasequoia_glyptostroboides,134
images/4862.jpg,celtis_tenuifolia,48
images/4863.jpg,quercus_nigra,55
images/4864.jpg,amelanchier_laevis,81
images/4865.jpg,ulmus_glabra,122
images/4866.jpg,betula_nigra,167
images/4867.jpg,magnolia_virginiana,163
images/4868.jpg,taxodium_distichum,132
images/4869.jpg,betula_lenta,87
images/4870.jpg,pinus_nigra,82
images/4871.jpg,gymnocladus_dioicus,157
images/4872.jpg,cedrus_libani,86
images/4873.jpg,acer_saccharinum,143
images/4874.jpg,prunus_virginiana,21
images/4875.jpg,salix_babylonica,59
images/4876.jpg,catalpa_bignonioides,129
images/4877.jpg,robinia_pseudo-acacia,57
images/4878.jpg,paulownia_tomentosa,101
images/4879.jpg,diospyros_virginiana,147
images/4880.jpg,pinus_taeda,89
images/4881.jpg,prunus_sargentii,151
images/4882.jpg,quercus_robur,3
images/4883.jpg,sassafras_albidum,13
images/4884.jpg,aesculus_pavi,141
images/4885.jpg,magnolia_tripetala,73
images/4886.jpg,gymnocladus_dioicus,157
images/4887.jpg,ptelea_trifoliata,22
images/4888.jpg,taxodium_distichum,132
images/4889.jpg,ulmus_pumila,11
images/4890.jpg,prunus_sargentii,151
images/4891.jpg,salix_matsudana,37
images/4892.jpg,oxydendrum_arboreum,0
images/4893.jpg,tilia_europaea,74
images/4894.jpg,salix_matsudana,37
images/4895.jpg,tilia_tomentosa,78
images/4896.jpg,quercus_bicolor,23
images/4897.jpg,cladrastis_lutea,28
images/4898.jpg,quercus_bicolor,23
images/4899.jpg,phellodendron_amurense,4
images/4900.jpg,cedrus_atlantica,123
images/4901.jpg,acer_platanoides,171
images/4902.jpg,paulownia_tomentosa,101
images/4903.jpg,prunus_virginiana,21
images/4904.jpg,ulmus_glabra,122
images/4905.jpg,magnolia_acuminata,67
images/4906.jpg,salix_matsudana,37
images/4907.jpg,pinus_nigra,82
images/4908.jpg,magnolia_stellata,135
images/4909.jpg,aesculus_pavi,141
images/4910.jpg,pinus_echinata,121
images/4911.jpg,catalpa_speciosa,5
images/4912.jpg,cladrastis_lutea,28
images/4913.jpg,liriodendron_tulipifera,165
images/4914.jpg,ptelea_trifoliata,22
images/4915.jpg,quercus_velutina,133
images/4916.jpg,ulmus_pumila,11
images/4917.jpg,evodia_daniellii,116
images/4918.jpg,eucommia_ulmoides,114
images/4919.jpg,cercis_canadensis,83
images/4920.jpg,salix_babylonica,59
images/4921.jpg,quercus_muehlenbergii,97
images/4922.jpg,tsuga_canadensis,75
images/4923.jpg,liquidambar_styraciflua,111
images/4924.jpg,ulmus_rubra,18
images/4925.jpg,sassafras_albidum,13
images/4926.jpg,abies_concolor,50
images/4927.jpg,prunus_serotina,91
images/4928.jpg,quercus_montana,94
images/4929.jpg,populus_deltoides,105
images/4930.jpg,ailanthus_altissima,17
images/4931.jpg,ulmus_americana,1
images/4932.jpg,morus_rubra,24
images/4933.jpg,ginkgo_biloba,125
images/4934.jpg,populus_tremuloides,66
images/4935.jpg,betula_populifolia,150
images/4936.jpg,pinus_sylvestris,10
images/4937.jpg,cryptomeria_japonica,64
images/4938.jpg,picea_abies,110
images/4939.jpg,amelanchier_arborea,80
images/4940.jpg,amelanchier_laevis,81
images/4941.jpg,quercus_michauxii,46
images/4942.jpg,pyrus_calleryana,42
images/4943.jpg,pyrus_calleryana,42
images/4944.jpg,quercus_muehlenbergii,97
images/4945.jpg,quercus_acutissima,149
images/4946.jpg,celtis_occidentalis,164
images/4947.jpg,ilex_opaca,162
images/4948.jpg,prunus_virginiana,21
images/4949.jpg,ulmus_glabra,122
images/4950.jpg,picea_abies,110
images/4951.jpg,styrax_japonica,131
images/4952.jpg,tilia_europaea,74
images/4953.jpg,maclura_pomifera,112
images/4954.jpg,prunus_yedoensis,9
images/4955.jpg,oxydendrum_arboreum,0
images/4956.jpg,chionanthus_retusus,152
images/4957.jpg,amelanchier_arborea,80
images/4958.jpg,amelanchier_laevis,81
images/4959.jpg,tsuga_canadensis,75
images/4960.jpg,oxydendrum_arboreum,0
images/4961.jpg,oxydendrum_arboreum,0
images/4962.jpg,nyssa_sylvatica,154
images/4963.jpg,quercus_acutissima,149
images/4964.jpg,cedrus_atlantica,123
images/4965.jpg,chionanthus_retusus,152
images/4966.jpg,chionanthus_virginicus,29
images/4967.jpg,quercus_acutissima,149
images/4968.jpg,pinus_rigida,61
images/4969.jpg,pinus_nigra,82
images/4970.jpg,gleditsia_triacanthos,120
images/4971.jpg,salix_nigra,106
images/4972.jpg,pinus_pungens,85
images/4973.jpg,celtis_tenuifolia,48
images/4974.jpg,pinus_bungeana,88
images/4975.jpg,betula_lenta,87
images/4976.jpg,pinus_cembra,76
images/4977.jpg,broussonettia_papyrifera,71
images/4978.jpg,carya_tomentosa,41
images/4979.jpg,acer_rubrum,117
images/4980.jpg,quercus_nigra,55
images/4981.jpg,amelanchier_canadensis,38
images/4982.jpg,quercus_bicolor,23
images/4983.jpg,pinus_flexilis,49
images/4984.jpg,carya_cordiformis,170
images/4985.jpg,salix_caroliniana,127
images/4986.jpg,ulmus_parvifolia,136
images/4987.jpg,fraxinus_nigra,7
images/4988.jpg,ptelea_trifoliata,22
images/4989.jpg,ulmus_pumila,11
images/4990.jpg,nyssa_sylvatica,154
images/4991.jpg,morus_alba,168
images/4992.jpg,cryptomeria_japonica,64
images/4993.jpg,acer_saccharum,118
images/4994.jpg,styrax_japonica,131
images/4995.jpg,abies_concolor,50
images/4996.jpg,castanea_dentata,107
images/4997.jpg,carya_cordiformis,170
images/4998.jpg,paulownia_tomentosa,101
images/4999.jpg,cercidiphyllum_japonicum,40
images/5000.jpg,tilia_cordata,161
images/5001.jpg,populus_grandidentata,47
images/5002.jpg,pinus_resinosa,12
images/5003.jpg,morus_alba,168
images/5004.jpg,quercus_cerris,39
images/5005.jpg,ulmus_glabra,122
images/5006.jpg,pinus_sylvestris,10
images/5007.jpg,tilia_tomentosa,78
images/5008.jpg,acer_pensylvanicum,108
images/5009.jpg,quercus_montana,94
images/5010.jpg,acer_saccharum,118
images/5011.jpg,styrax_japonica,131
images/5012.jpg,asimina_triloba,104
images/5013.jpg,quercus_velutina,133
images/5014.jpg,ostrya_virginiana,156
images/5015.jpg,pinus_wallichiana,173
images/5016.jpg,magnolia_acuminata,67
images/5017.jpg,ulmus_rubra,18
images/5018.jpg,pinus_rigida,61
images/5019.jpg,larix_decidua,45
images/5020.jpg,cladrastis_lutea,28
images/5021.jpg,betula_populifolia,150
images/5022.jpg,carya_glabra,175
images/5023.jpg,catalpa_speciosa,5
images/5024.jpg,quercus_muehlenbergii,97
images/5025.jpg,quercus_macrocarpa,153
images/5026.jpg,gleditsia_triacanthos,120
images/5027.jpg,ulmus_pumila,11
images/5028.jpg,albizia_julibrissin,144
images/5029.jpg,salix_babylonica,59
images/5030.jpg,quercus_phellos,115
images/5031.jpg,pinus_peucea,99
images/5032.jpg,maclura_pomifera,112
images/5033.jpg,koelreuteria_paniculata,155
images/5034.jpg,amelanchier_laevis,81
images/5035.jpg,pyrus_calleryana,42
images/5036.jpg,stewartia_pseudocamellia,98
images/5037.jpg,fraxinus_nigra,7
images/5038.jpg,pyrus_calleryana,42
images/5039.jpg,magnolia_grandiflora,146
images/5040.jpg,ailanthus_altissima,17
images/5041.jpg,acer_campestre,56
images/5042.jpg,cedrus_atlantica,123
images/5043.jpg,salix_matsudana,37
images/5044.jpg,pinus_taeda,89
images/5045.jpg,ulmus_americana,1
images/5046.jpg,crataegus_phaenopyrum,58
images/5047.jpg,eucommia_ulmoides,114
images/5048.jpg,populus_grandidentata,47
images/5049.jpg,catalpa_bignonioides,129
images/5050.jpg,salix_babylonica,59
images/5051.jpg,quercus_muehlenbergii,97
images/5052.jpg,gymnocladus_dioicus,157
images/5053.jpg,chamaecyparis_pisifera,166
images/5054.jpg,pyrus_calleryana,42
images/5055.jpg,acer_negundo,100
images/5056.jpg,ulmus_americana,1
images/5057.jpg,robinia_pseudo-acacia,57
images/5058.jpg,acer_saccharum,118
images/5059.jpg,quercus_alba,138
images/5060.jpg,salix_caroliniana,127
images/5061.jpg,pinus_rigida,61
images/5062.jpg,quercus_cerris,39
images/5063.jpg,salix_babylonica,59
images/5064.jpg,prunus_subhirtella,68
images/5065.jpg,ostrya_virginiana,156
images/5066.jpg,chionanthus_virginicus,29
images/5067.jpg,nyssa_sylvatica,154
images/5068.jpg,carya_glabra,175
images/5069.jpg,chamaecyparis_pisifera,166
images/5070.jpg,acer_negundo,100
images/5071.jpg,ulmus_glabra,122
images/5072.jpg,abies_concolor,50
images/5073.jpg,quercus_virginiana,35
images/5074.jpg,juglans_nigra,65
images/5075.jpg,carpinus_caroliniana,2
images/5076.jpg,acer_saccharinum,143
images/5077.jpg,amelanchier_laevis,81
images/5078.jpg,quercus_montana,94
images/5079.jpg,carya_tomentosa,41
images/5080.jpg,pinus_virginiana,140
images/5081.jpg,populus_deltoides,105
images/5082.jpg,tilia_cordata,161
images/5083.jpg,quercus_muehlenbergii,97
images/5084.jpg,picea_pungens,90
images/5085.jpg,pinus_taeda,89
images/5086.jpg,pinus_virginiana,140
images/5087.jpg,quercus_marilandica,19
images/5088.jpg,magnolia_tripetala,73
images/5089.jpg,salix_nigra,106
images/5090.jpg,platanus_acerifolia,43
images/5091.jpg,platanus_acerifolia,43
images/5092.jpg,quercus_stellata,139
images/5093.jpg,robinia_pseudo-acacia,57
images/5094.jpg,ulmus_rubra,18
images/5095.jpg,crataegus_pruinosa,128
images/5096.jpg,liriodendron_tulipifera,165
images/5097.jpg,staphylea_trifolia,142
images/5098.jpg,carpinus_betulus,93
images/5099.jpg,carpinus_caroliniana,2
images/5100.jpg,quercus_acutissima,149
images/5101.jpg,acer_rubrum,117
images/5102.jpg,picea_pungens,90
images/5103.jpg,salix_nigra,106
images/5104.jpg,catalpa_speciosa,5
images/5105.jpg,magnolia_stellata,135
images/5106.jpg,pinus_bungeana,88
images/5107.jpg,cornus_kousa,20
images/5108.jpg,cornus_florida,174
images/5109.jpg,quercus_virginiana,35
images/5110.jpg,robinia_pseudo-acacia,57
images/5111.jpg,asimina_triloba,104
images/5112.jpg,morus_rubra,24
images/5113.jpg,paulownia_tomentosa,101
images/5114.jpg,crataegus_viridis,33
images/5115.jpg,liriodendron_tulipifera,165
images/5116.jpg,ptelea_trifoliata,22
images/5117.jpg,magnolia_virginiana,163
images/5118.jpg,quercus_alba,138
images/5119.jpg,betula_lenta,87
images/5120.jpg,metasequoia_glyptostroboides,134
images/5121.jpg,tilia_cordata,161
images/5122.jpg,asimina_triloba,104
images/5123.jpg,chamaecyparis_thyoides,14
images/5124.jpg,prunus_serotina,91
images/5125.jpg,cercis_canadensis,83
images/5126.jpg,cornus_mas,130
images/5127.jpg,carpinus_betulus,93
images/5128.jpg,picea_pungens,90
images/5129.jpg,quercus_robur,3
images/5130.jpg,crataegus_phaenopyrum,58
images/5131.jpg,picea_orientalis,96
images/5132.jpg,tilia_tomentosa,78
images/5133.jpg,liriodendron_tulipifera,165
images/5134.jpg,cornus_mas,130
images/5135.jpg,aesculus_hippocastamon,119
images/5136.jpg,catalpa_bignonioides,129
images/5137.jpg,ulmus_procera,126
images/5138.jpg,cedrus_atlantica,123
images/5139.jpg,asimina_triloba,104
images/5140.jpg,abies_nordmanniana,26
images/5141.jpg,betula_nigra,167
images/5142.jpg,fraxinus_nigra,7
images/5143.jpg,magnolia_stellata,135
images/5144.jpg,chionanthus_virginicus,29
images/5145.jpg,picea_orientalis,96
images/5146.jpg,pinus_virginiana,140
images/5147.jpg,chamaecyparis_thyoides,14
images/5148.jpg,diospyros_virginiana,147
images/5149.jpg,quercus_cerris,39
images/5150.jpg,gymnocladus_dioicus,157
images/5151.jpg,salix_nigra,106
images/5152.jpg,acer_saccharinum,143
images/5153.jpg,acer_campestre,56
images/5154.jpg,ulmus_americana,1
images/5155.jpg,quercus_alba,138
images/5156.jpg,pinus_sylvestris,10
images/5157.jpg,populus_grandidentata,47
images/5158.jpg,ostrya_virginiana,156
images/5159.jpg,fraxinus_pennsylvanica,103
images/5160.jpg,asimina_triloba,104
images/5161.jpg,castanea_dentata,107
images/5162.jpg,malus_floribunda,92
images/5163.jpg,betula_alleghaniensis,169
images/5164.jpg,quercus_phellos,115
images/5165.jpg,populus_tremuloides,66
images/5166.jpg,pinus_taeda,89
